lat,long,compon_n,compon_e,erro_n,erro_e
-6,-37,0.0137,-0.0039,0.0015,0.0007
-6,-36,0.014,-0.0038,0.0015,0.0008
-6,-35,0.0133,-0.0038,0.0011,0.0009
-7,-80,0.007,0.0033,0.0009,0.0012
-7,-79,0.0072,0.0033,0.0009,0.0012
-7,-78,0.0086,0.0018,0.0013,0.0015
-7,-77,0.0087,0.0018,0.0013,0.0015
-7,-76,0.0104,-0.0008,0.0001,0.0005
-7,-75,0.0105,-0.0008,0.0001,0.0005
-7,-74,0.0106,-0.0008,0.0001,0.0005
-7,-73,0.0107,-0.0008,0.0001,0.0005
-7,-72,0.0108,-0.0009,0.0001,0.0005
-7,-71,0.0109,-0.0009,0.0001,0.0005
-7,-70,0.0112,-0.0012,0.0003,0.0002
-7,-69,0.0113,-0.0014,0.0003,0.0005
-7,-68,0.0114,-0.0017,0.0004,0.0005
-7,-67,0.0117,-0.002,0.0002,0.0004
-7,-66,0.0117,-0.002,0.0002,0.0004
-7,-65,0.0117,-0.0023,0.0006,0.0009
-7,-64,0.012,-0.0028,0.0004,0.0006
-7,-63,0.0123,-0.0026,0.0005,0.0007
-7,-62,0.0123,-0.0022,0.0005,0.0003
-7,-61,0.0126,-0.0022,0.0004,0.0003
-7,-60,0.0127,-0.0023,0.0004,0.0003
-7,-59,0.013,-0.0021,0.0002,0.0002
-7,-58,0.0129,-0.0024,0.0001,0.0002
-7,-57,0.013,-0.0024,0.0001,0.0002
-7,-56,0.0129,-0.0029,0.0002,0.0004
-7,-55,0.0129,-0.0027,0.0002,0.0004
-7,-54,0.0129,-0.0027,0.0002,0.0004
-7,-53,0.013,-0.0027,0.0002,0.0004
-7,-52,0.0129,-0.003,0.0003,0.0004
-7,-51,0.0129,-0.0031,0.0003,0.0002
-7,-50,0.013,-0.0031,0.0003,0.0002
-7,-49,0.0129,-0.0034,0.0006,0.0006
-7,-48,0.0128,-0.0035,0.0006,0.0006
-7,-47,0.0128,-0.0036,0.0006,0.0006
-7,-46,0.0126,-0.0033,0.0006,0.0007
-7,-45,0.0124,-0.0035,0.0005,0.0007
-7,-44,0.0121,-0.0036,0.0001,0.0006
-7,-43,0.0122,-0.0031,0.0003,0.0003
-7,-42,0.0124,-0.0031,0.0004,0.0003
-7,-41,0.0126,-0.0031,0.0004,0.0003
-7,-40,0.0133,-0.0034,0.0003,0.0005
-7,-39,0.0134,-0.0034,0.0003,0.0006
-7,-38,0.0133,-0.0035,0.0003,0.0006
-7,-37,0.013,-0.0043,0.0007,0.0006
-7,-36,0.0134,-0.004,0.0009,0.0008
-7,-35,0.0134,-0.004,0.001,0.0009
-8,-80,0.0087,0.0075,0.0032,0.0078
-8,-79,0.0098,0.0065,0.0027,0.0085
-8,-78,0.0101,0.0067,0.0027,0.0085
-8,-77,0.0102,0.0053,0.0024,0.0082
-8,-76,0.0115,0.0052,0.0019,0.0097
-8,-75,0.011,0.0018,0.0015,0.0075
-8,-74,0.0106,-0.0007,0.0001,0.0005
-8,-73,0.0107,-0.0007,0.0001,0.0005
-8,-72,0.0108,-0.0008,0.0002,0.0005
-8,-71,0.011,-0.0007,0.0002,0.0004
-8,-70,0.0113,-0.0005,0.0002,0.0005
-8,-69,0.0113,-0.0007,0.0005,0.0004
-8,-68,0.0114,-0.0015,0.0004,0.0005
-8,-67,0.0115,-0.0015,0.0005,0.0005
-8,-66,0.0115,-0.0015,0.0005,0.0005
-8,-65,0.0114,-0.0018,0.0004,0.0005
-8,-64,0.0118,-0.0018,0.0006,0.0005
-8,-63,0.012,-0.0017,0.0007,0.0005
-8,-62,0.012,-0.0018,0.0006,0.0005
-8,-61,0.0123,-0.0019,0.0007,0.0005
-8,-60,0.0127,-0.0022,0.0004,0.0003
-8,-59,0.0128,-0.0022,0.0003,0.0003
-8,-58,0.0129,-0.0024,0.0002,0.0005
-8,-57,0.0129,-0.0027,0.0001,0.0005
-8,-56,0.013,-0.0027,0.0001,0.0005
-8,-55,0.013,-0.0027,0.0001,0.0005
-8,-54,0.0129,-0.0029,0.0002,0.0004
-8,-53,0.0129,-0.0029,0.0003,0.0004
-8,-52,0.0128,-0.0031,0.0003,0.0003
-8,-51,0.0129,-0.0032,0.0003,0.0003
-8,-50,0.013,-0.0032,0.0003,0.0002
-8,-49,0.0127,-0.0034,0.0005,0.0005
-8,-48,0.0125,-0.0037,0.0004,0.0004
-8,-47,0.0126,-0.0037,0.0004,0.0004
-8,-46,0.0125,-0.0031,0.0004,0.001
-8,-45,0.0124,-0.0029,0.0004,0.001
-8,-44,0.0123,-0.0033,0.0004,0.0008
-8,-43,0.0126,-0.0029,0.0004,0.0003
-8,-42,0.0126,-0.0029,0.0004,0.0003
-8,-41,0.013,-0.0028,0,0.0003
-8,-40,0.0132,-0.0033,0.0003,0.0006
-8,-39,0.0133,-0.0034,0.0003,0.0005
-8,-38,0.0133,-0.0035,0.0003,0.0006
-8,-37,0.0128,-0.0042,0.0007,0.0007
-8,-36,0.0135,-0.0043,0.001,0.0008
-8,-35,0.0134,-0.0044,0.0011,0.0009
-9,-79,0.0104,0.0086,0.003,0.0093
-9,-78,0.0105,0.0086,0.003,0.0093
-9,-77,0.0117,0.0073,0.002,0.01
-9,-76,0.0116,0.0061,0.0019,0.0097
-9,-75,0.0113,0.0038,0.0017,0.0085
-9,-74,0.0112,0.0028,0.0017,0.0085
-9,-73,0.0114,0.0034,0.0019,0.0094
-9,-72,0.0109,-0.0003,0.0002,0.0005
-9,-71,0.011,-0.0005,0.0002,0.0004
-9,-70,0.0114,-0.0006,0.0003,0.0004
-9,-69,0.0113,-0.0006,0.0005,0.0004
-9,-68,0.0114,-0.0006,0.0005,0.0004
-9,-67,0.0115,-0.0014,0.0005,0.0005
-9,-66,0.0115,-0.0014,0.0005,0.0005
-9,-65,0.0116,-0.0014,0.0005,0.0005
-9,-64,0.0119,-0.0016,0.0007,0.0005
-9,-63,0.012,-0.0016,0.0007,0.0005
-9,-62,0.0121,-0.0016,0.0007,0.0005
-9,-61,0.0122,-0.0022,0.0006,0.0003
-9,-60,0.0123,-0.0022,0.0006,0.0003
-9,-59,0.0126,-0.0022,0.0006,0.0004
-9,-58,0.0129,-0.0025,0.0002,0.0006
-9,-57,0.0129,-0.0026,0.0001,0.0005
-9,-56,0.013,-0.0026,0.0001,0.0005
-9,-55,0.013,-0.0028,0.0001,0.0005
-9,-54,0.0129,-0.003,0.0001,0.0003
-9,-53,0.0132,-0.0031,0.0004,0.0003
-9,-52,0.0128,-0.0031,0.0003,0.0003
-9,-51,0.0127,-0.0031,0.0002,0.0002
-9,-50,0.0127,-0.0032,0.0002,0.0002
-9,-49,0.0127,-0.0032,0.0002,0.0002
-9,-48,0.0124,-0.0029,0.0003,0.0011
-9,-47,0.0124,-0.0031,0.0002,0.0012
-9,-46,0.0124,-0.0031,0.0002,0.0012
-9,-45,0.0125,-0.0027,0.0003,0.0012
-9,-44,0.0124,-0.0029,0.0004,0.001
-9,-43,0.0126,-0.0026,0.0004,0.0006
-9,-42,0.0128,-0.0028,0.0002,0.0003
-9,-41,0.013,-0.0028,0,0.0003
-9,-40,0.0131,-0.0031,0.0003,0.0006
-9,-39,0.0132,-0.0034,0.0003,0.0006
-9,-38,0.013,-0.004,0.0005,0.0004
-9,-37,0.013,-0.004,0.0004,0.0004
-9,-36,0.0128,-0.0045,0.0006,0.0006
-9,-35,0.0137,-0.0038,0.0008,0.0007
-10,-79,0.0104,0.0087,0.003,0.0093
-10,-78,0.0105,0.0087,0.003,0.0093
-10,-77,0.0121,0.0094,0.002,0.0099
-10,-76,0.012,0.0081,0.002,0.0099
-10,-75,0.0118,0.0065,0.0019,0.0098
-10,-74,0.0117,0.0056,0.0019,0.0098
-10,-73,0.0117,0.0043,0.0018,0.0092
-10,-72,0.0109,0,0.0002,0.0004
-10,-71,0.0112,-0.0004,0.0003,0.0004
-10,-70,0.0114,-0.0005,0.0003,0.0004
-10,-69,0.0113,-0.0005,0.0005,0.0004
-10,-68,0.0115,-0.0005,0.0005,0.0004
-10,-67,0.0116,-0.0009,0.0005,0.0007
-10,-66,0.0115,-0.0013,0.0005,0.0005
-10,-65,0.0116,-0.0013,0.0005,0.0005
-10,-64,0.0119,-0.0015,0.0007,0.0005
-10,-63,0.012,-0.0015,0.0007,0.0005
-10,-62,0.012,-0.0019,0.0007,0.0005
-10,-61,0.0122,-0.0021,0.0006,0.0003
-10,-60,0.0123,-0.0021,0.0006,0.0003
-10,-59,0.0126,-0.0022,0.0006,0.0004
-10,-58,0.0127,-0.0024,0.0005,0.0005
-10,-57,0.0128,-0.0024,0.0005,0.0005
-10,-56,0.0132,-0.0028,0.0004,0.0003
-10,-55,0.0131,-0.0029,0.0004,0.0003
-10,-54,0.0129,-0.003,0.0001,0.0003
-10,-53,0.0132,-0.003,0.0004,0.0003
-10,-52,0.0129,-0.0028,0.0002,0.0003
-10,-51,0.0127,-0.0031,0.0002,0.0002
-10,-50,0.0127,-0.0031,0.0002,0.0002
-10,-49,0.0127,-0.0032,0.0002,0.0002
-10,-48,0.0126,-0.0025,0.0001,0.0008
-10,-47,0.0125,-0.0029,0.0003,0.0011
-10,-46,0.0129,-0.0024,0.0004,0.0008
-10,-45,0.013,-0.002,0.0003,0.0004
-10,-44,0.013,-0.0021,0.0003,0.0004
-10,-43,0.0127,-0.0023,0.0002,0.0006
-10,-42,0.0128,-0.0028,0.0002,0.0003
-10,-41,0.0128,-0.0029,0.0002,0.0003
-10,-40,0.0129,-0.0029,0.0002,0.0003
-10,-39,0.0128,-0.0038,0.0002,0.0005
-10,-38,0.0129,-0.004,0.0005,0.0004
-10,-37,0.0128,-0.004,0.0004,0.0004
-10,-36,0.0129,-0.0043,0.0004,0.0006
-11,-78,0.0132,0.0115,0.0017,0.0076
-11,-77,0.0133,0.0116,0.0017,0.0076
-11,-76,0.0134,0.0115,0.0017,0.0076
-11,-75,0.0134,0.0106,0.002,0.0087
-11,-74,0.0127,0.0077,0.002,0.0086
-11,-73,0.0124,0.0058,0.002,0.0083
-11,-72,0.011,0.0001,0.0002,0.0004
-11,-71,0.0112,-0.0003,0.0003,0.0004
-11,-70,0.0112,-0.0004,0.0005,0.0004
-11,-69,0.0113,-0.0003,0.0005,0.0004
-11,-68,0.0114,-0.0004,0.0005,0.0004
-11,-67,0.0115,-0.0005,0.0005,0.0004
-11,-66,0.0115,-0.0012,0.0005,0.0005
-11,-65,0.0118,-0.0013,0.0006,0.0005
-11,-64,0.0119,-0.0014,0.0007,0.0005
-11,-63,0.012,-0.0014,0.0007,0.0005
-11,-62,0.0124,-0.0019,0.0006,0.0003
-11,-61,0.0122,-0.002,0.0006,0.0003
-11,-60,0.0121,-0.0021,0.0008,0.0004
-11,-59,0.0126,-0.0021,0.0006,0.0004
-11,-58,0.0125,-0.0026,0.0005,0.0003
-11,-57,0.0127,-0.0027,0.0004,0.0003
-11,-56,0.0129,-0.0028,0.0007,0.0002
-11,-55,0.0132,-0.0028,0.0003,0.0003
-11,-54,0.0132,-0.0028,0.0004,0.0003
-11,-53,0.0133,-0.0029,0.0004,0.0002
-11,-52,0.0131,-0.0029,0.0005,0.0002
-11,-51,0.013,-0.003,0.0005,0.0002
-11,-50,0.0127,-0.0031,0.0002,0.0002
-11,-49,0.0127,-0.0031,0.0002,0.0002
-11,-48,0.0127,-0.0026,0.0002,0.0008
-11,-47,0.0127,-0.0025,0.0001,0.0008
-11,-46,0.0129,-0.0024,0.0004,0.0008
-11,-45,0.0129,-0.0026,0.0004,0.0012
-11,-44,0.0128,-0.0021,0.0004,0.0005
-11,-43,0.0128,-0.0027,0.0003,0.001
-11,-42,0.0128,-0.0028,0.0002,0.0003
-11,-41,0.0128,-0.0029,0.0002,0.0003
-11,-40,0.0128,-0.0033,0.0003,0.0003
-11,-39,0.0128,-0.0039,0.0003,0.0004
-11,-38,0.0127,-0.0038,0.0002,0.0004
-11,-37,0.0127,-0.0039,0.0002,0.0005
-12,-78,0.0141,0.0156,0.0004,0.0049
-12,-77,0.0142,0.0157,0.0004,0.0049
-12,-76,0.0144,0.0154,0.0004,0.0049
-12,-75,0.0145,0.0153,0.0004,0.0049
-12,-74,0.0146,0.0151,0.0004,0.0049
-12,-73,0.0134,0.0082,0.0016,0.0055
-12,-72,0.0135,0.0077,0.0016,0.0055
-12,-71,0.0124,0.0037,0.0013,0.0036
-12,-70,0.0119,0.001,0.0006,0.0026
-12,-69,0.0113,-0.0002,0.0005,0.0004
-12,-68,0.0114,-0.0003,0.0005,0.0004
-12,-67,0.0115,-0.0004,0.0005,0.0004
-12,-66,0.0115,-0.0004,0.0005,0.0004
-12,-65,0.0118,-0.0012,0.0006,0.0005
-12,-64,0.0119,-0.0013,0.0007,0.0005
-12,-63,0.0118,-0.0014,0.0008,0.0006
-12,-62,0.0119,-0.0015,0.0008,0.0006
-12,-61,0.012,-0.0019,0.0008,0.0004
-12,-60,0.012,-0.002,0.0008,0.0004
-12,-59,0.0121,-0.002,0.0008,0.0004
-12,-58,0.0125,-0.0026,0.0005,0.0003
-12,-57,0.0125,-0.0026,0.0006,0.0003
-12,-56,0.0128,-0.0028,0.0005,0.0002
-12,-55,0.0131,-0.0027,0.0004,0.0003
-12,-54,0.0132,-0.0028,0.0004,0.0003
-12,-53,0.0133,-0.0029,0.0004,0.0003
-12,-52,0.0132,-0.0029,0.0005,0.0002
-12,-51,0.0131,-0.0029,0.0005,0.0002
-12,-50,0.0127,-0.003,0.0002,0.0002
-12,-49,0.0127,-0.0031,0.0002,0.0002
-12,-48,0.0127,-0.0031,0.0002,0.0002
-12,-47,0.0128,-0.0024,0.0003,0.0008
-12,-46,0.0129,-0.0025,0.0004,0.0012
-12,-45,0.0129,-0.0025,0.0004,0.0012
-12,-44,0.0129,-0.0026,0.0004,0.0012
-12,-43,0.0128,-0.0032,0.0004,0.0009
-12,-42,0.0128,-0.0031,0.0003,0.0007
-12,-41,0.0127,-0.0035,0.0003,0.0005
-12,-40,0.0128,-0.0033,0.0003,0.0003
-12,-39,0.0128,-0.0039,0.0003,0.0004
-12,-38,0.0127,-0.0039,0.0003,0.0004
-12,-37,0.0127,-0.004,0.0003,0.0004
-13,-77,0.0142,0.0156,0.0004,0.0049
-13,-76,0.0144,0.0154,0.0004,0.0049
-13,-75,0.0145,0.0153,0.0004,0.0049
-13,-74,0.0146,0.0153,0.0004,0.0049
-13,-73,0.0132,0.0082,0.0013,0.0043
-13,-72,0.0131,0.0075,0.0013,0.0043
-13,-71,0.0119,0.0029,0.0001,0.001
-13,-70,0.0119,0.0019,0.0006,0.0029
-13,-69,0.0118,0.0002,0.0003,0.0007
-13,-68,0.0114,-0.0002,0.0005,0.0004
-13,-67,0.0115,-0.0003,0.0005,0.0004
-13,-66,0.0115,-0.0003,0.0005,0.0004
-13,-65,0.0119,-0.0006,0.0006,0.0005
-13,-64,0.0117,-0.0013,0.0008,0.0006
-13,-63,0.0118,-0.0014,0.0008,0.0006
-13,-62,0.0119,-0.0018,0.0008,0.0004
-13,-61,0.0118,-0.002,0.0007,0.0003
-13,-60,0.0119,-0.002,0.0007,0.0003
-13,-59,0.0119,-0.0025,0.0005,0.0002
-13,-58,0.012,-0.0026,0.0005,0.0002
-13,-57,0.0125,-0.0027,0.0006,0.0002
-13,-56,0.0127,-0.0027,0.0005,0.0002
-13,-55,0.0129,-0.0028,0.0008,0.0002
-13,-54,0.0133,-0.0027,0.0004,0.0003
-13,-53,0.0133,-0.003,0.0004,0.0002
-13,-52,0.0131,-0.0028,0.0005,0.0002
-13,-51,0.0133,-0.0029,0.0005,0.0002
-13,-50,0.0132,-0.0029,0.0005,0.0002
-13,-49,0.0127,-0.003,0.0002,0.0003
-13,-48,0.0129,-0.0028,0.0003,0.0005
-13,-47,0.0129,-0.0024,0.0003,0.0007
-13,-46,0.0129,-0.0025,0.0004,0.0012
-13,-45,0.0129,-0.0026,0.0004,0.0012
-13,-44,0.0131,-0.0029,0.0003,0.001
-13,-43,0.0128,-0.0032,0.0004,0.0009
-13,-42,0.0125,-0.0035,0,0.0007
-13,-41,0.0125,-0.0036,0,0.0007
-13,-40,0.0132,-0.0031,0.0004,0.0006
-13,-39,0.0132,-0.0032,0.0004,0.0006
-13,-38,0.0131,-0.0032,0.0004,0.0006
-14,-77,0.0142,0.0155,0.0004,0.0049
-14,-76,0.0144,0.0153,0.0004,0.0049
-14,-75,0.0145,0.0151,0.0004,0.0049
-14,-74,0.0139,0.0108,0.001,0.0028
-14,-73,0.0137,0.01,0.0011,0.0029
-14,-72,0.0139,0.0085,0.0002,0.0006
-14,-71,0.0121,0.004,0.0001,0.001
-14,-70,0.0121,0.0032,0.0001,0.001
-14,-69,0.0122,0.0014,0.0004,0.0006
-14,-68,0.0123,0.0014,0.0004,0.0006
-14,-67,0.0124,0.0013,0.0004,0.0006
-14,-66,0.012,0.0011,0.0007,0.0009
-14,-65,0.0119,0.0007,0.0009,0.0014
-14,-64,0.0117,-0.0012,0.0008,0.0006
-14,-63,0.0118,-0.0017,0.0008,0.0004
-14,-62,0.0119,-0.0018,0.0008,0.0004
-14,-61,0.0118,-0.0019,0.0007,0.0004
-14,-60,0.0118,-0.0019,0.0007,0.0004
-14,-59,0.0118,-0.0024,0.0005,0.0003
-14,-58,0.0116,-0.0023,0.0002,0.0002
-14,-57,0.012,-0.0026,0.0006,0.0002
-14,-56,0.0125,-0.0026,0.0006,0.0002
-14,-55,0.0128,-0.0028,0.0009,0.0002
-14,-54,0.0128,-0.0027,0.0008,0.0003
-14,-53,0.0132,-0.0027,0.0005,0.0003
-14,-52,0.0132,-0.0028,0.0005,0.0002
-14,-51,0.0133,-0.0028,0.0005,0.0002
-14,-50,0.0132,-0.0029,0.0006,0.0002
-14,-49,0.0127,-0.0027,0.0002,0.0003
-14,-48,0.0126,-0.0027,0.0002,0.0001
-14,-47,0.013,-0.0024,0.0003,0.0003
-14,-46,0.0131,-0.0028,0.0003,0.001
-14,-45,0.0131,-0.0028,0.0003,0.001
-14,-44,0.0131,-0.0029,0.0003,0.001
-14,-43,0.0128,-0.0033,0.0003,0.0009
-14,-42,0.0128,-0.0033,0.0003,0.0009
-14,-41,0.0129,-0.0034,0.0005,0.0008
-14,-40,0.013,-0.003,0.0005,0.0005
-14,-39,0.0132,-0.0032,0.0004,0.0006
-15,-76,0.0144,0.0153,0.0004,0.0049
-15,-75,0.0138,0.0128,0.0009,0.0051
-15,-74,0.0141,0.0112,0.001,0.0026
-15,-73,0.0137,0.0101,0.0011,0.0029
-15,-72,0.0136,0.0082,0.0002,0.0005
-15,-71,0.0127,0.0079,0.0001,0.0015
-15,-70,0.0127,0.0064,0.0003,0.0028
-15,-69,0.0122,0.0026,0.0004,0.0009
-15,-68,0.0123,0.0026,0.0004,0.0009
-15,-67,0.0124,0.0024,0.0003,0.0008
-15,-66,0.0125,0.002,0.0002,0.0002
-15,-65,0.0122,0.0011,0.0008,0.0014
-15,-64,0.0116,-0.0003,0.0006,0.0018
-15,-63,0.0112,-0.0017,0.0002,0.0003
-15,-62,0.0113,-0.0017,0.0002,0.0002
-15,-61,0.0113,-0.0018,0.0002,0.0002
-15,-60,0.0114,-0.0021,0.0002,0.0002
-15,-59,0.0116,-0.0022,0.0002,0.0002
-15,-58,0.0116,-0.0023,0.0002,0.0002
-15,-57,0.012,-0.0025,0.0006,0.0002
-15,-56,0.0122,-0.0025,0.0006,0.0003
-15,-55,0.0124,-0.0026,0.0005,0.0003
-15,-54,0.0127,-0.0026,0.0009,0.0002
-15,-53,0.0127,-0.0026,0.0008,0.0002
-15,-52,0.013,-0.0026,0.0006,0.0001
-15,-51,0.0131,-0.0026,0.0007,0.0001
-15,-50,0.0127,-0.0025,0.0002,0.0001
-15,-49,0.0129,-0.0026,0.0005,0.0002
-15,-48,0.0126,-0.0026,0.0002,0.0001
-15,-47,0.0129,-0.0024,0.0003,0.0003
-15,-46,0.0134,-0.0026,0.0004,0.0003
-15,-45,0.0133,-0.0023,0.0001,0.0002
-15,-44,0.0132,-0.0023,0,0.0002
-15,-43,0.0134,-0.0032,0.0005,0.0007
-15,-42,0.0128,-0.0033,0.0003,0.0009
-15,-41,0.0131,-0.0029,0.0004,0.0007
-15,-40,0.013,-0.0033,0.0004,0.0006
-15,-39,0.013,-0.0032,0.0005,0.0005
-16,-75,0.0135,0.0104,0.0011,0.0029
-16,-74,0.0136,0.0103,0.0011,0.0029
-16,-73,0.0136,0.0085,0.0002,0.0005
-16,-72,0.0125,0.0116,0.0002,0.0063
-16,-71,0.0126,0.0116,0.0002,0.0063
-16,-70,0.0122,0.0073,0.0012,0.0017
-16,-69,0.0117,0.0034,0.001,0.0014
-16,-68,0.0123,0.0027,0.0004,0.0009
-16,-67,0.0125,0.0021,0.0002,0.0002
-16,-66,0.0125,0.0021,0.0002,0.0002
-16,-65,0.0116,0.0018,0.0006,0.0021
-16,-64,0.0117,0.0016,0.0006,0.0021
-16,-63,0.0116,-0.0003,0.0007,0.0018
-16,-62,0.0113,-0.0016,0.0002,0.0002
-16,-61,0.0113,-0.0017,0.0002,0.0002
-16,-60,0.0114,-0.0019,0.0002,0.0004
-16,-59,0.0116,-0.0021,0.0002,0.0002
-16,-58,0.0116,-0.0022,0.0002,0.0002
-16,-57,0.012,-0.0024,0.0006,0.0002
-16,-56,0.0124,-0.0025,0.0005,0.0003
-16,-55,0.0127,-0.0026,0.0007,0.0002
-16,-54,0.0122,-0.0025,0.0004,0.0002
-16,-53,0.013,-0.0025,0.0006,0.0001
-16,-52,0.0129,-0.0026,0.0005,0.0001
-16,-51,0.0126,-0.0025,0.0002,0.0001
-16,-50,0.0127,-0.0025,0.0002,0.0001
-16,-49,0.0126,-0.0026,0.0003,0.0003
-16,-48,0.0126,-0.0027,0.0003,0.0003
-16,-47,0.013,-0.0027,0.0005,0.0004
-16,-46,0.0133,-0.0026,0.0001,0.0001
-16,-45,0.0134,-0.0024,0,0.0002
-16,-44,0.0135,-0.0026,0,0.0002
-16,-43,0.0136,-0.0026,0,0.0002
-16,-42,0.0133,-0.0029,0.0006,0.0003
-16,-41,0.013,-0.003,0.0005,0.0007
-16,-40,0.013,-0.0031,0.0005,0.0007
-16,-39,0.013,-0.0032,0.0005,0.0007
-17,-73,0.0123,0.0123,0.0002,0.0072
-17,-72,0.0125,0.0118,0.0002,0.0063
-17,-71,0.012,0.0098,0.0016,0.0058
-17,-70,0.0109,0.0079,0.003,0.0062
-17,-69,0.0105,0.0038,0.0033,0.0036
-17,-68,0.0119,0.0031,0.0008,0.0013
-17,-67,0.0122,0.0028,0.0004,0.001
-17,-66,0.0125,0.003,0.0008,0.0014
-17,-65,0.0116,0.002,0.0006,0.002
-17,-64,0.0117,0.0015,0.0006,0.002
-17,-63,0.0116,-0.0002,0.0007,0.0018
-17,-62,0.0117,-0.0008,0.0006,0.0017
-17,-61,0.0113,-0.0016,0.0002,0.0003
-17,-60,0.0114,-0.0018,0.0002,0.0004
-17,-59,0.0115,-0.0018,0.0002,0.0004
-17,-58,0.0116,-0.0021,0.0002,0.0002
-17,-57,0.0123,-0.002,0.0013,0.0005
-17,-56,0.0125,-0.0021,0.0009,0.0004
-17,-55,0.0127,-0.0021,0.001,0.0005
-17,-54,0.0122,-0.0025,0.0004,0.0002
-17,-53,0.0124,-0.0024,0.0004,0.0002
-17,-52,0.0125,-0.0024,0.0002,0.0001
-17,-51,0.0126,-0.0025,0.0002,0.0001
-17,-50,0.0126,-0.0025,0.0002,0.0002
-17,-49,0.0126,-0.0026,0.0003,0.0003
-17,-48,0.0126,-0.0027,0.0003,0.0003
-17,-47,0.0128,-0.0027,0.0004,0.0003
-17,-46,0.0133,-0.0026,0.0001,0.0001
-17,-45,0.0136,-0.0025,0.0001,0.0002
-17,-44,0.0138,-0.0027,0,0.0002
-17,-43,0.0139,-0.0029,0,0.0002
-17,-42,0.0137,-0.0031,0,0
-17,-41,0.0129,-0.0034,0.0003,0.0002
-17,-40,0.013,-0.0031,0.0005,0.0007
-17,-39,0.013,-0.0032,0.0005,0.0007
-18,-72,0.0117,0.0108,0.0016,0.006
-18,-71,0.0109,0.0092,0.0029,0.0064
-18,-70,0.0084,0.0049,0.0031,0.007
-18,-69,0.0094,0.003,0.0025,0.0035
-18,-68,0.0115,0.0021,0.0025,0.0026
-18,-67,0.0118,0.0027,0.0007,0.0019
-18,-66,0.0127,0.0029,0.001,0.0019
-18,-65,0.0125,0.0024,0.0013,0.0027
-18,-64,0.0126,0.0024,0.0013,0.0027
-18,-63,0.0127,0.0023,0.0013,0.0027
-18,-62,0.0117,-0.0002,0.0007,0.0018
-18,-61,0.0118,-0.0007,0.0006,0.0015
-18,-60,0.0113,-0.0017,0,0.0004
-18,-59,0.0114,-0.0018,0,0.0004
-18,-58,0.0123,-0.0018,0.0013,0.0005
-18,-57,0.0125,-0.0019,0.0013,0.0005
-18,-56,0.0128,-0.002,0.001,0.0005
-18,-55,0.0128,-0.002,0.0011,0.0005
-18,-54,0.0131,-0.002,0.0009,0.0004
-18,-53,0.013,-0.0021,0.0008,0.0004
-18,-52,0.0126,-0.0023,0.0001,0.0002
-18,-51,0.0126,-0.0023,0.0002,0.0002
-18,-50,0.0125,-0.0027,0.0003,0.0003
-18,-49,0.0125,-0.0028,0.0003,0.0003
-18,-48,0.0125,-0.0028,0.0003,0.0003
-18,-47,0.0128,-0.0029,0.0005,0.0002
-18,-46,0.0131,-0.0029,0.0005,0.0003
-18,-45,0.0135,-0.0028,0,0.0001
-18,-44,0.0135,-0.0036,0.0001,0.0002
-18,-43,0.0136,-0.0031,0,0
-18,-42,0.0134,-0.0033,0.0004,0.0003
-18,-41,0.0132,-0.0035,0.0002,0.0002
-18,-40,0.0131,-0.0036,0.0002,0.0002
-18,-39,0.0132,-0.0037,0.0002,0.0002
-19,-71,0.0099,0.008,0.0037,0.0082
-19,-70,0.0093,0.0018,0.0031,0.0034
-19,-69,0.01,0.0017,0.0034,0.0029
-19,-68,0.0125,0.0014,0.0035,0.0028
-19,-67,0.014,0.0024,0.0018,0.0028
-19,-66,0.0136,0.0037,0.0018,0.0022
-19,-65,0.0125,0.0025,0.0013,0.0027
-19,-64,0.0126,0.0025,0.0013,0.0027
-19,-63,0.012,0.0005,0.0006,0.0015
-19,-62,0.0122,0.0006,0.0012,0.0026
-19,-61,0.0116,-0.0011,0.0005,0.0005
-19,-60,0.0117,-0.0011,0.0005,0.0005
-19,-59,0.0121,-0.0016,0.0012,0.0005
-19,-58,0.0122,-0.0017,0.0012,0.0004
-19,-57,0.0125,-0.0016,0.0013,0.0005
-19,-56,0.0126,-0.0017,0.0013,0.0005
-19,-55,0.0128,-0.0018,0.0011,0.0004
-19,-54,0.0132,-0.0018,0.0009,0.0004
-19,-53,0.0132,-0.0019,0.0009,0.0004
-19,-52,0.0123,-0.0021,0.0004,0.0004
-19,-51,0.0127,-0.0023,0.0002,0.0002
-19,-50,0.0127,-0.0024,0.0004,0.0004
-19,-49,0.0127,-0.0027,0.0004,0.0003
-19,-48,0.0127,-0.0029,0.0005,0.0002
-19,-47,0.0128,-0.0028,0.0005,0
-19,-46,0.0131,-0.0031,0.0001,0.0009
-19,-45,0.0134,-0.0033,0.0003,0.0007
-19,-44,0.0129,-0.0033,0.0006,0.0009
-19,-43,0.0127,-0.0035,0.0006,0.001
-19,-42,0.0129,-0.0034,0.0007,0.0008
-19,-41,0.0133,-0.0034,0.0002,0.0002
-19,-40,0.0132,-0.0035,0.0002,0.0002
-19,-39,0.0132,-0.0036,0.0002,0.0002
-20,-71,0.0116,0.0128,0.0022,0.0102
-20,-70,0.0123,0.0014,0.0031,0.0031
-20,-69,0.0147,0.0019,0.003,0.0035
-20,-68,0.017,0.0049,0.0021,0.0033
-20,-67,0.0162,0.0041,0.0025,0.0035
